Time (s),Channel 7,Channel 5,Channel 6,Channel 8,Channel 25,Channel 23,Channel 24,Channel 26,Channel 27,Channel 1,Channel 2,Channel 14,Channel 16,Channel 17
9.0500000000e+001,1.8757379471e+130,1.8789648422e+129,1.2714456690e+130,4.1983906011e+128,1.0677733004e+130,5.0977484436e+129,2.8824560869e+129,3.1256321293e+129,2.8627071375e+130,9.6671840286e+129,2.0353301317e+129,5.4145998128e+129,1.2925750849e+131,2.6961844209e+131
9.1000000000e+001,8.6072350523e+130,8.5574482892e+129,6.7176965018e+130,1.9009099444e+129,4.8627258592e+130,2.3994335314e+130,1.3761623751e+130,1.4111619192e+130,1.2387571233e+131,4.7773934269e+130,8.5652048982e+129,2.4560768874e+130,6.4166861591e+131,1.2618626747e+132
9.1500000000e+001,4.1695604303e+131,3.8324035886e+130,3.1525114721e+131,9.0188658340e+129,2.0085339189e+131,1.1081327539e+131,6.3930545831e+130,6.3009584824e+130,5.6384936607e+131,2.2164473907e+131,3.9921582952e+130,1.2277624076e+131,2.9745991595e+132,5.9440378265e+132
9.2000000000e+001,1.8621813848e+132,1.8574864687e+131,1.4384034564e+132,3.9508795706e+130,8.9859991635e+131,5.7396906286e+131,3.4105475833e+131,2.7429618706e+131,2.5430333583e+132,9.7257290518e+131,1.7793429266e+131,5.4570527143e+131,1.1972468990e+133,2.4086878719e+133
9.2500000000e+001,8.1263642927e+132,8.5332142051e+131,6.5405866486e+132,1.7293879577e+131,3.9781504425e+132,2.9571923237e+132,1.7820019874e+132,1.3242948788e+132,1.0307287263e+133,4.6564928109e+132,8.2116301570e+131,2.4514682715e+132,5.5029569247e+133,1.1416929355e+134
9.3000000000e+001,3.3138696852e+133,3.5746804157e+132,3.3254176461e+133,8.4152235231e+131,1.7242832547e+133,1.4057525802e+133,8.8304838882e+132,6.7428483124e+132,4.6745468285e+133,2.0500901587e+133,3.7655809791e+132,1.0346694890e+133,2.6729406842e+134,4.9744913683e+134
9.3500000000e+001,1.6252257450e+134,1.5271000735e+133,1.6603749876e+134,3.9202766344e+132,7.8770993485e+133,6.1703697535e+133,3.9124783946e+133,2.8140791323e+133,1.7983696021e+134,9.1446761272e+133,1.7520523950e+133,4.1962198998e+133,1.2082656099e+135,2.3403640533e+135
9.4000000000e+001,6.8736389175e+134,7.3820301795e+133,7.5337273176e+134,1.5970085526e+133,3.8091842573e+134,2.7082391246e+134,1.9264184607e+134,1.2952486427e+134,7.5857908965e+134,3.7764284644e+134,7.8023474537e+133,1.8024383204e+134,5.2249047000e+135,1.0241615589e+136
9.4500000000e+001,3.1403670738e+135,3.1716871658e+134,3.1563600078e+135,8.3614025232e+133,1.8824321986e+135,1.1924019016e+135,9.7980958740e+134,5.7116840329e+134,3.2701725511e+135,1.9621815529e+135,3.8812191134e+134,7.8139640286e+134,2.3882262889e+136,4.7137033081e+136
9.5000000000e+001,1.2411249616e+136,1.3533706686e+135,1.4699041540e+136,3.8064869928e+134,9.6626123123e+135,5.2316254894e+135,4.4932258532e+135,2.7101023927e+135,1.7354920440e+136,1.0535004418e+136,2.0312094320e+135,3.7944856620e+135,1.1000165999e+137,2.5240159060e+137
9.5500000000e+001,4.8979554533e+136,5.8703076489e+135,5.4914705358e+136,1.8632867210e+135,4.6561623069e+136,2.4713832650e+136,2.2451265577e+136,1.4776193817e+136,8.8368218105e+136,5.4058831907e+136,1.0116136736e+136,1.8609245872e+136,5.2644111761e+137,1.2706886957e+138
9.6000000000e+001,2.2279329072e+137,2.8737923061e+136,2.3570714392e+137,8.3160518908e+135,2.4700024956e+137,1.1117042835e+137,1.1514420955e+137,7.4841878839e+136,4.5422322669e+137,2.5481543518e+137,4.8253091808e+136,1.0124174503e+137,2.5204578859e+138,6.4054957732e+138
9.6500000000e+001,1.0670987919e+138,1.6285911115e+137,1.0947509641e+138,4.5848343459e+136,1.3255865500e+138,4.7534335739e+137,5.7127202377e+137,4.0867737803e+137,2.3946824796e+138,1.1482296826e+138,2.6116251961e+137,5.5753035342e+137,1.3536013455e+139,3.0978312814e+139
9.7000000000e+001,5.6886940771e+138,8.1025881356e+137,4.5292166355e+138,2.3678861054e+137,6.7711537071e+138,2.0875015526e+138,2.7182224391e+138,1.9178072103e+138,1.1634828574e+139,4.9150088997e+138,1.3611448929e+138,2.6036064219e+138,6.4500550487e+139,1.6729330904e+140
9.7500000000e+001,2.9072375632e+139,4.2110858227e+138,2.1336490574e+139,1.2136130101e+138,3.6890086053e+139,9.2334846556e+138,1.2033282221e+139,9.0021968553e+138,5.7424510489e+139,2.3561518156e+139,6.5612243456e+138,1.3305137863e+139,3.2068964524e+140,8.5439067492e+140
9.8000000000e+001,1.3979963082e+140,1.9654107282e+139,1.1327747981e+140,6.3834301586e+138,1.8337440150e+140,3.5499981997e+139,5.4644457409e+139,5.2495372753e+139,2.6584236177e+140,1.2639099460e+140,3.6452961947e+139,6.9152445544e+139,1.6530852178e+141,4.7842892939e+141
9.8500000000e+001,7.4077393401e+140,9.1105042627e+139,5.6845032827e+140,3.1751224387e+139,8.0303251460e+140,1.5508290414e+140,2.3962620631e+140,2.5403675094e+140,1.0997243067e+141,6.6424286470e+140,1.5912670817e+140,3.4577533140e+140,9.3611464460e+141,2.5252863040e+142
9.9000000000e+001,3.6635085657e+141,4.8751624593e+140,3.1242263497e+141,1.5938280414e+140,4.0931397411e+141,8.4204511763e+140,1.3071874022e+141,1.2347918251e+141,5.5521490889e+141,3.3151923929e+141,7.2374473420e+140,1.8020984571e+141,4.2870584952e+142,1.3060758483e+143
9.9500000000e+001,1.7741802953e+142,2.6972316929e+141,1.7573733422e+142,7.5978571367e+140,2.0595259621e+142,4.0647257192e+141,6.1462176650e+141,5.3428997405e+141,2.7584674667e+142,1.4808579557e+142,3.3339646031e+141,8.6335249491e+141,2.0623490494e+143,6.1788157691e+143
1.0000000000e+002,8.7965683148e+142,1.3146189086e+142,8.7295396629e+142,3.2786864298e+141,1.0166471109e+143,1.9952679829e+142,2.9802022544e+142,2.7557855958e+142,1.3749777234e+143,6.9451051532e+142,1.5435806127e+142,3.8394687011e+142,9.9912083598e+143,2.6568680698e+144
1.0050000000e+002,4.2694914965e+143,6.0350407335e+142,4.4730493579e+143,1.6664329198e+142,4.8947975914e+143,9.5111858252e+142,1.4162200509e+143,1.4372859424e+143,7.4446563218e+143,3.7062955778e+143,7.8894511444e+142,1.9867880211e+143,4.7417323056e+144,1.2931035656e+145
1.0100000000e+002,2.0184141850e+144,3.2287554008e+143,2.3349714472e+144,7.5570146659e+142,2.1492342843e+144,4.7132809467e+143,6.7398076669e+143,6.8293360247e+143,3.8870239530e+144,1.7476572840e+144,3.7205408269e+143,9.9189574424e+143,2.1928695512e+145,6.1446180316e+145
1.0150000000e+002,1.0667720180e+145,1.5451918304e+144,1.1273411924e+145,3.8848941274e+143,8.6650583910e+144,2.5816920883e+144,2.8079509103e+144,3.5634934643e+144,1.7970156855e+145,7.9373536204e+144,1.7855969809e+144,4.6532868904e+144,1.0781925928e+146,3.0783738923e+146
1.0200000000e+002,5.2159582830e+145,6.6543844989e+144,5.4184113019e+145,1.9425698932e+144,4.1818812466e+145,1.2239199826e+145,1.1639139292e+145,1.7708763492e+145,8.7244885193e+145,4.1028404203e+145,7.6723309991e+144,2.1263150248e+145,5.4677887163e+146,1.5167246016e+147
1.0250000000e+002,2.8968197754e+146,3.1754758540e+145,2.5198904812e+146,8.5120649558e+144,1.8550730049e+146,5.8861193354e+145,5.2407672205e+145,8.3273355742e+145,4.3966123686e+146,2.0479486333e+146,3.3049272512e+145,1.0209736386e+146,2.6541340650e+147,7.8585340330e+147
1.0300000000e+002,1.5336742004e+147,1.4359779402e+146,1.1386686791e+147,4.0128305638e+145,8.2440516712e+146,2.9282913929e+146,2.3709882127e+146,3.9643942787e+146,1.9988750240e+147,9.3861005522e+146,1.4754211062e+146,4.5780887467e+146,1.3390588766e+148,3.6516954631e+148
1.0350000000e+002,7.2986573827e+147,6.5908278358e+146,5.2607107236e+147,2.1093723843e+146,4.2757137759e+147,1.2496235983e+147,1.0363609160e+147,1.8537066528e+147,9.4688004130e+147,4.3666861446e+147,7.3037015642e+146,2.2988359731e+147,6.3028880622e+148,1.6261847106e+149
1.0400000000e+002,3.5469769016e+148,2.9854361798e+147,2.7494113930e+148,9.7951954526e+146,1.8133632588e+148,6.4407651132e+147,4.6703308967e+147,8.8480305422e+147,4.4910137347e+148,2.0577105276e+148,3.0767596406e+147,1.0370536888e+148,2.9098838553e+149,7.7026928129e+149
1.0450000000e+002,1.6225237535e+149,1.2079316641e+148,1.2595702600e+149,4.5302741724e+147,8.5214084461e+148,3.0239808572e+148,2.2658363032e+148,4.1447124532e+148,1.8510668477e+149,9.8218741526e+148,1.3310509952e+148,4.9979334310e+148,1.1542714553e+150,3.7048336333e+150
1.0500000000e+002,7.8799294701e+149,5.7281620278e+148,5.8818599578e+149,2.0446885846e+148,3.8527579174e+149,1.4678190370e+149,9.4993444349e+148,1.8968229837e+149,8.0975234492e+149,4.6234344692e+149,6.0778902531e+148,2.3485066765e+149,5.1065216898e+150,1.7202582657e+151
1.0550000000e+002,3.8816971711e+150,2.4891677531e+149,2.7985384787e+150,9.9606168926e+148,1.7392960277e+150,7.3163391007e+149,3.8297814182e+149,9.1472384326e+149,3.6422813058e+150,2.0947696245e+150,2.8320923855e+149,1
